Reports - Group Journal - 01/01/2023 - 31/12/2023 - All - 0 - All,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,,,,,,,,,,,,,,,,,,,,
Company Confidential,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Event Id,PropertyId,Property_Type,Max Depth,Interceptor,InterceptorRemoval,Greater24Hours,Occ Basement,CauseOfBlockage,OSPostcode,OSRoad,OSPostTown,OSCounty,Flood Incident Date,SewTypeCode,FloodCatCode,FloodLevelCode,FloodLocCode,Rainfall Return,Job Creation Date,Asset Owner
508629,1181307,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 6XX,BOWERDEAN ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-01-21 00:00:00,F,B,A,E,0,2023-01-21 00:00:00,TRANSFERRED ASSET (2011)
515319,1074387,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,PINIONS ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-07 00:00:00,F,B,A,E,0,2023-11-07 00:00:00,TRANSFERRED ASSET (2011)
515723,1185060,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,HILL STREET,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-16 00:00:00,F,B,A,E,0,2023-11-17 00:00:00,TWUL (LOCAL)
513336,1183925,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,HAWTHORNE ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-08-15 00:00:00,F,B,A,E,0,2023-08-15 00:00:00,TWUL (LOCAL)
516204,1066179,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,MICKLEFIELD ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-29 00:00:00,F,B,A,E,0,2023-11-29 00:00:00,TWUL (LOCAL)
508933,1181475,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,TADROS COURT,HIGH WYCOMBE,,2023-01-28 00:00:00,F,B,A,E,0,2023-01-29 00:00:00,TWUL (LOCAL)
515224,1184851,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,MICKLEFIELD ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-03 00:00:00,F,B,A,E,0,2023-11-03 00:00:00,TWUL (LOCAL)
514023,1164044,House/ Flat,Less than 30 mm,,,,,DEF,HP13 7XX,HATTERS LANE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-20 00:00:00,F,B,A,Y,13,2023-09-23 00:00:00,TWUL (LOCAL)
516317,1185330,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP13 7XX,KENDALLS CLOSE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-30 00:00:00,F,B,A,E,0,2023-12-01 00:00:00,TWUL (LOCAL)
514158,1184352,School,Less than 30 mm,,,,,PR,HP13 7XX,GUINIONS ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-27 00:00:00,F,B,A,Y,0,2023-09-28 00:00:00,TWUL (LOCAL)
514608,1184589,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP13 7XX,GUINIONS ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-10-15 00:00:00,F,B,A,E,0,2023-10-16 00:00:00,TWUL (LOCAL)
512617,1183517,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP13 7XX,TOTTERIDGE LANE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-29 00:00:00,F,B,A,E,0,2023-06-30 00:00:00,TWUL (LOCAL)
512975,1183698,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,TOTTERIDGE LANE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-20 00:00:00,F,B,A,E,0,2023-07-20 00:00:00,TWUL (EX S24)
517176,1067613,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP13 7XX,HILLARY CLOSE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-31 00:00:00,F,B,A,E,0,2023-12-31 00:00:00,TWUL (EX S24)
517177,1067613,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP13 7XX,HILLARY CLOSE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-31 00:00:00,F,B,A,E,0,2023-12-31 00:00:00,TWUL (EX S24)
517041,1185701,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,HICKS FARM RISE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-25 00:00:00,F,B,A,E,0,2023-12-25 00:00:00,TWUL (LOCAL)
517037,1185699,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP13 7XX,HICKS FARM RISE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-25 00:00:00,F,B,A,E,0,2023-12-25 00:00:00,TWUL (LOCAL)
508018,1181004,House/ Flat,Less than 30 mm,,,,,PR,HP14 3XX,PRINCES STREET,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-01-03 00:00:00,F,B,A,Y,0,2023-01-04 00:00:00,TRANSFERRED ASSET (2011)
515779,1185091,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP14 3XX,BEECH AVENUE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-19 00:00:00,F,B,A,E,0,2023-11-20 00:00:00,TWUL (LOCAL)
512196,1183290,House/ Flat,30 to 299mm,No,No,No,No,UK,HP14 3XX,BEECH AVENUE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-08 00:00:00,F,B,A,E,0,2023-06-09 00:00:00,TWUL (LOCAL)
509907,1182035,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP14 3XX,MARLOW ROAD,HIGH WYCOMBE,,2023-02-22 00:00:00,F,B,A,E,0,2023-03-02 00:00:00,TRANSFERRED ASSET (2011)
509963,1062543,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP14 3XX,MARLOW ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-03-03 00:00:00,F,B,A,E,0,2023-03-03 00:00:00,TWUL (LOCAL)
511228,1182804,Commercial,Less than 30 mm,,,,Yes,PR,HP14 3XX,OXFORD ROAD,HIGH WYCOMBE,,2023-04-19 00:00:00,F,B,A,I,0,2023-04-20 00:00:00,TRANSFERRED ASSET (2011)
510286,1182251,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP14 3XX,LITTLEWOOD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-03-12 00:00:00,F,B,A,E,0,2023-03-15 00:00:00,TWUL (LOCAL)
507957,1180945,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP14 4XX,SMITHS ROAD,HIGH WYCOMBE,,2023-01-01 00:00:00,F,B,A,E,0,2023-01-03 00:00:00,TWUL (EX S24)
515540,1184974,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP14 4XX,RECTORY LANE,HIGH WYCOMBE,,2023-11-10 00:00:00,F,B,A,E,0,2023-11-11 00:00:00,TWUL (EX S24)
509137,1181600,House/ Flat,30 to 299mm,No,No,No,No,UK,HP14 4XX,VALLEY ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-02-05 00:00:00,F,B,A,E,0,2023-02-05 00:00:00,TWUL (LOCAL)
515813,1185103,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP14 4XX,WARRENDENE ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-11-18 00:00:00,F,B,A,E,0,2023-11-20 00:00:00,TRANSFERRED ASSET (2011)
512149,1000005,House/ Flat,Less than 30 mm,,,,,RTS,HP14 4XX,WELLHOUSE WAY,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-05 00:00:00,F,B,A,I,0,2023-06-05 00:00:00,TRANSFERRED ASSET (2011)
513965,1000005,House/ Flat,Less than 30 mm,,,,,,HP14 4XX,WELLHOUSE WAY,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-20 00:00:00,F,H,A,I,5,2023-09-21 00:00:00,TWUL (LOCAL)
509187,1075367,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP15 6XX,WINDMILL LANE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-02-06 00:00:00,F,B,A,E,0,2023-02-07 00:00:00,TWUL (LOCAL)
514311,1050300,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP15 6XX,STAG LANE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-10-04 00:00:00,F,B,Z,E,0,2023-10-04 00:00:00,TWUL (LOCAL)
510841,1182578,House/ Flat,Less than 30 mm,,,,,UK,HP15 6XX,CRYERS HILL ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-04-02 00:00:00,F,B,A,E,0,2023-04-04 00:00:00,TRANSFERRED ASSET (2011)
516664,1120260,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP15 6XX,CRYERS HILL ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-12 00:00:00,F,B,A,E,0,2023-12-12 00:00:00,TWUL (LOCAL)
508745,1181375,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,HP15 6XX,PRIMROSE HILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-01-24 00:00:00,F,B,A,E,0,2023-01-25 00:00:00,TWUL (LOCAL)
517236,1165925,Commercial,30 to 299mm,No,No,Yes,No,UK,HP15 6XX,EARL HOWE ROAD,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-12-28 00:00:00,F,B,A,S,0,2023-12-29 00:00:00,TWUL (EX S24)
516577,1166985,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP15 6XX,BEECH TREE ROAD,HIGH WYCOMBE,,2023-11-17 00:00:00,F,B,A,E,0,2023-12-11 00:00:00,TWUL (LOCAL)
510524,1108299,Commercial,Less than 30 mm,,,,,3RDPARTY,HP15 7XX,PARK PARADE CENTRE,HIGH WYCOMBE,,2023-03-16 00:00:00,F,B,A,Y,0,2023-03-24 00:00:00,TRANSFERRED ASSET (2011)
512314,1039684,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-13 00:00:00,F,E,A,E,0,2023-06-15 00:00:00,TWUL (LOCAL)
512475,1039684,House/ Flat,Less than 30 mm,No,No,No,No,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-22 00:00:00,F,E,A,E,0,2023-06-22 00:00:00,TWUL (LOCAL)
512303,1128419,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-14 00:00:00,F,E,A,E,0,2023-06-14 00:00:00,TWUL (LOCAL)
515718,1128419,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-20 00:00:00,F,E,A,E,7,2023-11-17 00:00:00,TWUL (LOCAL)
513980,1158223,House/ Flat,Less than 30 mm,,,Yes,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,,2023-09-20 00:00:00,F,E,A,E,7,2023-09-21 00:00:00,TWUL (LOCAL)
512302,1066176,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-14 00:00:00,F,E,A,E,0,2023-06-14 00:00:00,TWUL (LOCAL)
512463,1066176,House/ Flat,Less than 30 mm,No,No,No,No,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-22 00:00:00,F,E,A,E,0,2023-06-22 00:00:00,TWUL (LOCAL)
513915,1066176,House/ Flat,30 to 299mm,No,No,No,No,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-20 00:00:00,F,E,A,E,7,2023-09-20 00:00:00,TWUL (LOCAL)
512462,1113918,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-06-22 00:00:00,F,E,A,Y,0,2023-06-22 00:00:00,TWUL (LOCAL)
514465,1113918,House/ Flat,Less than 30 mm,,,,,,HP15 7XX,EASTERN DENE,HIGH WYCOMBE,BUCKINGHAMSHIRE,2023-09-20 00:00:00,F,E,A,Y,7,2023-10-10 00:00:00,TWUL (LOCAL)
508947,1181512,House/ Flat,Less than 30 mm,,,Yes,Yes,,SE8 5XX,LOWER ROAD,LONDON,,2023-01-30 00:00:00,F,H,B,I,0,2023-01-31 00:00:00,TWUL (LOCAL)
509206,1181636,House/ Flat,Less than 30 mm,No,No,No,No,UK,E18 2XX,GROVE HILL,LONDON,,2023-02-08 00:00:00,F,B,A,E,0,2023-02-08 00:00:00,TWUL (LOCAL)
508448,1181197,House/ Flat,Less than 30 mm,,,,,,E18 2XX,GROVE HILL,LONDON,,2023-01-01 00:00:00,C,H,A,I,1,2023-01-17 00:00:00,TWUL (LOCAL)
516739,1185538,Commercial,Less than 30 mm,No,No,No,No,UK,E18 2XX,GEORGE LANE,LONDON,,2023-12-14 00:00:00,F,B,A,S,0,2023-12-14 00:00:00,TWUL (EX S24)
508211,1181100,House/ Flat,Less than 30 mm,,,,,PR,E18 2XX,DERBY ROAD,LONDON,,2023-01-09 00:00:00,C,B,Z,Y,0,2023-01-10 00:00:00,TWUL (EX S24)
509422,1181757,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,E1W 3XX,THE HIGHWAY,LONDON,,2023-02-15 00:00:00,F,B,A,E,0,2023-02-16 00:00:00,TWUL (LOCAL)
515935,1045116,House/ Flat,Less than 30 mm,,,,,,RG31 6XX,KENTWOOD HILL,READING,,2023-11-02 00:00:00,F,H,A,Y,3,2023-11-22 00:00:00,TWUL (LOCAL)
512937,1183676,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 6XX,KENTWOOD HILL,READING,,2023-07-17 00:00:00,F,B,A,E,0,2023-07-18 00:00:00,TWUL (LOCAL)
512065,1183231,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 6XX,ARMOUR HILL,READING,,2023-05-31 00:00:00,F,B,A,E,0,2023-05-31 00:00:00,TWUL (LOCAL)
512541,1183472,House/ Flat,Less than 30 mm,,,,,,RG31 6XX,ELSTREE CLOSE,READING,,2023-03-31 00:00:00,F,H,A,E,4,2023-06-27 00:00:00,TWUL (LOCAL)
512542,1183472,House/ Flat,Less than 30 mm,,,,,,RG31 6XX,ELSTREE CLOSE,READING,,2023-05-09 00:00:00,F,H,A,E,2,2023-06-27 00:00:00,TWUL (LOCAL)
511326,1102608,House/ Flat,Less than 30 mm,,,,,RTS,RG31 6XX,OVERDOWN ROAD,READING,,2023-04-23 00:00:00,F,B,A,Y,0,2023-04-23 00:00:00,TWUL (LOCAL)
510019,1182101,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,RG31 6XX,PIERCES HILL,READING,,2023-03-06 00:00:00,F,B,A,E,0,2023-03-07 00:00:00,TWUL (LOCAL)
511883,1183129,House/ Flat,Less than 30 mm,,,,,SC,RG31 6XX,HORSECROFT WAY,READING,,2023-05-20 00:00:00,F,B,A,I,2,2023-05-22 00:00:00,TRANSFERRED ASSET (2011)
513007,1183722,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 7XX,DERRICK CLOSE,READING,,2023-07-24 00:00:00,F,B,A,E,0,2023-07-24 00:00:00,TWUL (LOCAL)
511704,1136321,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 7XX,PIERCEFIELD,READING,,2023-05-12 00:00:00,F,B,A,E,0,2023-05-13 00:00:00,TWUL (LOCAL)
516343,1185344,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 7XX,BANCROFT PLACE,READING,,2023-12-03 00:00:00,F,B,A,E,0,2023-12-03 00:00:00,TRANSFERRED ASSET (2011)
515583,1185000,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG31 7XX,CALCOT COURT,READING,,2023-11-13 00:00:00,F,B,A,E,0,2023-11-13 00:00:00,TWUL (LOCAL)
517028,1185693,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG4 5XX,CHILTERN ROAD,READING,,2023-12-24 00:00:00,F,B,A,E,0,2023-12-24 00:00:00,TWUL (LOCAL)
515231,1184856,House/ Flat,Less than 30 mm,,,,,DEBRIS,RG4 5XX,VALENTINE CRESCENT,READING,,2023-11-02 00:00:00,F,B,A,E,3,2023-11-04 00:00:00,TWUL (EX S24)
510598,1182451,House/ Flat,30 to 299mm,No,No,No,No,UK,RG4 5XX,LOWER HENLEY ROAD,READING,,2023-03-27 00:00:00,F,B,A,E,0,2023-03-27 00:00:00,TWUL (EX S24)
516871,1185617,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG4 6XX,WALLER COURT,READING,,2023-12-18 00:00:00,F,B,A,E,0,2023-12-18 00:00:00,TWUL (LOCAL)
509386,1181736,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,RG4 6XX,CHESTNUT AVENUE,READING,,2023-02-14 00:00:00,F,B,A,E,0,2023-02-14 00:00:00,TWUL (LOCAL)
510153,1139169,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG4 6XX,HOLYROOD CLOSE,READING,,2023-03-10 00:00:00,F,B,A,E,0,2023-03-11 00:00:00,TWUL (LOCAL)
513290,1139169,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG4 6XX,HOLYROOD CLOSE,READING,,2023-08-13 00:00:00,F,B,A,E,0,2023-08-13 00:00:00,TWUL (LOCAL)
510908,1182623,House/ Flat,Less than 30 mm,,,,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,E,13,2023-04-06 00:00:00,TWUL (LOCAL)
510909,1182624,House/ Flat,Less than 30 mm,,,,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,E,13,2023-04-06 00:00:00,TWUL (LOCAL)
510920,1094034,House/ Flat,Less than 30 mm,,,,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,E,13,2023-04-06 00:00:00,TWUL (LOCAL)
513984,1094034,House/ Flat,Less than 30 mm,,,,,,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-09-20 00:00:00,F,H,A,Y,7,2023-09-21 00:00:00,TWUL (LOCAL)
510910,1182625,House/ Flat,Less than 30 mm,,,,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,Y,13,2023-04-06 00:00:00,TWUL (LOCAL)
510907,1090026,House/ Flat,Less than 30 mm,,,,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,E,13,2023-04-06 00:00:00,TWUL (LOCAL)
514187,1090026,House/ Flat,Less than 30 mm,,,,,,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-09-20 00:00:00,F,H,A,E,7,2023-09-29 00:00:00,TWUL (LOCAL)
510792,1097102,House/ Flat,Less than 30 mm,,,Yes,,SC,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-03-31 00:00:00,F,B,A,Y,13,2023-04-02 00:00:00,TWUL (LOCAL)
513983,1097102,House/ Flat,Less than 30 mm,,,,,,RG4 6XX,FRAMLINGHAM DRIVE,READING,,2023-09-20 00:00:00,F,H,A,Y,7,2023-09-21 00:00:00,TWUL (LOCAL)
517264,1179954,House/ Flat,30 to 299mm,No,No,No,No,UK,RG4 6XX,HOLMEMOOR DRIVE,READING,,2023-12-30 00:00:00,F,B,A,E,0,2023-12-30 00:00:00,TWUL (LOCAL)
517266,1179954,House/ Flat,Less than 30 mm,No,No,No,No,UK,RG4 6XX,HOLMEMOOR DRIVE,READING,,2023-12-31 00:00:00,F,B,A,E,0,2023-12-31 00:00:00,TWUL (LOCAL)
515999,1185178,House/ Flat,Less than 30 mm,,,,,PR,TW12 3XX,STEVENS CLOSE,HAMPTON,MIDDLESEX,2023-05-12 00:00:00,F,B,A,E,0,2023-11-23 00:00:00,TWUL (EX S24)
516011,1185178,House/ Flat,Less than 30 mm,,,,,PR,TW12 3XX,STEVENS CLOSE,HAMPTON,MIDDLESEX,2023-04-30 00:00:00,F,B,A,E,0,2023-11-23 00:00:00,TWUL (EX S24)
512910,1175151,Commercial,30 to 299mm,No,No,No,No,UK,TW13 4XX,BEDFRONT LANE,FELTHAM,,2023-06-25 00:00:00,F,B,A,E,0,2023-07-14 00:00:00,TWUL (LOCAL)
511503,1182926,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW13 4XX,HANOVER AVENUE,FELTHAM,MIDDLESEX,2023-05-01 00:00:00,F,B,A,E,0,2023-05-01 00:00:00,TWUL (EX S24)
509712,1181926,House/ Flat,Less than 30 mm,,,,,UK,TW13 4XX,RALEIGH ROAD,FELTHAM,MIDDLESEX,2023-02-24 00:00:00,F,B,A,E,0,2023-02-26 00:00:00,TWUL (EX S24)
514662,1184619,House/ Flat,Less than 30 mm,,,,,PR,TW13 4XX,LARKHAM CLOSE,FELTHAM,MIDDLESEX,2023-05-07 00:00:00,F,B,A,E,0,2023-10-18 00:00:00,TRANSFERRED ASSET (2011)
514663,1184619,House/ Flat,Less than 30 mm,,,,,PR,TW13 4XX,LARKHAM CLOSE,FELTHAM,MIDDLESEX,2023-05-11 00:00:00,F,B,A,E,0,2023-10-18 00:00:00,TRANSFERRED ASSET (2011)
514664,1184619,House/ Flat,Less than 30 mm,,,,,SC,TW13 4XX,LARKHAM CLOSE,FELTHAM,MIDDLESEX,2023-05-27 00:00:00,F,B,A,E,0,2023-10-18 00:00:00,TRANSFERRED ASSET (2011)
513422,1183977,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW13 5XX,CROMWELL ROAD,FELTHAM,MIDDLESEX,2023-08-23 00:00:00,F,B,A,E,0,2023-08-23 00:00:00,TWUL (LOCAL)
516803,1185575,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,TW13 5XX,NENE GARDENS,FELTHAM,MIDDLESEX,2023-12-14 00:00:00,F,B,A,E,0,2023-12-16 00:00:00,TWUL (EX S24)
513167,1183812,House/ Flat,Less than 30 mm,,,,,,TW13 5XX,GATFIELD GROVE,FELTHAM,MIDDLESEX,2023-06-12 00:00:00,F,H,A,Y,206,2023-08-05 00:00:00,TWUL (LOCAL)
516321,1168689,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW13 5XX,GATFIELD GROVE,FELTHAM,MIDDLESEX,2023-11-05 00:00:00,F,B,A,E,0,2023-12-01 00:00:00,TWUL (EX S24)
516737,1185536,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW13 5XX,BEACH GROVE,FELTHAM,MIDDLESEX,2023-11-19 00:00:00,F,B,A,E,0,2023-12-14 00:00:00,TWUL (LOCAL)
517708,1185968,Industrial,Less than 30 mm,,,,,FG,TW13 7XX,MAPLE WAY,FELTHAM,,2023-12-11 00:00:00,F,B,A,I,0,2024-01-10 00:00:00,TWUL (LOCAL)
513763,1184173,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW13 7XX,CRAIGWELL AVENUE,FELTHAM,MIDDLESEX,2023-09-13 00:00:00,F,B,A,E,0,2023-09-13 00:00:00,TWUL (EX S24)
510552,1182420,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW14 0XX,FIELD ROAD,FELTHAM,MIDDLESEX,2023-03-24 00:00:00,S,B,A,E,0,2023-03-25 00:00:00,TWUL (LOCAL)
511692,1182420,House/ Flat,,,,,,PR,TW14 0XX,FIELD ROAD,FELTHAM,MIDDLESEX,2023-04-09 00:00:00,F,B,A,E,0,2023-05-12 00:00:00,TRANSFERRED ASSET (2011)
513312,1139485,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,TW14 0XX,DUKES GREEN AVENUE,FELTHAM,MIDDLESEX,2023-08-14 00:00:00,F,B,A,E,0,2023-08-14 00:00:00,TWUL (EX S24)
511071,1182696,House/ Flat,Less than 30 mm,,,Yes,,UK,TW14 0XX,BEESTON WAY,FELTHAM,MIDDLESEX,2023-04-11 00:00:00,F,B,A,E,0,2023-04-13 00:00:00,TWUL (LOCAL)
508024,1181008,House/ Flat,30 to 299mm,No,No,Yes,No,UK,TW14 0XX,CLYMPING DENE,FELTHAM,MIDDLESEX,2023-01-01 00:00:00,F,B,A,E,0,2023-01-04 00:00:00,TWUL (LOCAL)
508023,1181007,House/ Flat,Less than 30 mm,,,Yes,,UK,TW14 0XX,CLYMPING DENE,FELTHAM,MIDDLESEX,2023-01-01 00:00:00,F,B,A,E,0,2023-01-04 00:00:00,TWUL (LOCAL)
508013,1181000,House/ Flat,Less than 30 mm,,,Yes,,UK,TW14 0XX,CLYMPING DENE,FELTHAM,MIDDLESEX,2023-01-01 00:00:00,F,B,A,E,0,2023-01-04 00:00:00,TWUL (LOCAL)
511947,1181000,House/ Flat,Less than 30 mm,No,No,No,No,UK,TW14 0XX,CLYMPING DENE,FELTHAM,MIDDLESEX,2023-04-24 00:00:00,F,B,A,E,2,2023-05-24 00:00:00,TWUL (LOCAL)
517151,1185774,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,TW14 0XX,HOUNSLOW ROAD,FELTHAM,MIDDLESEX,2023-12-28 00:00:00,F,B,A,E,0,2023-12-29 00:00:00,TWUL (EX S24)
514047,1184302,House/ Flat,Less than 30 mm,,,,,,RG4 7XX,CHARLOTTE CLOSE,READING,,2023-09-20 00:00:00,F,H,A,E,7,2023-09-25 00:00:00,TWUL (LOCAL)
512041,1183223,House/ Flat,,,,,,DEBRIS,RG4 7XX,ST. PETERS AVENUE,READING,,2023-05-11 00:00:00,F,B,A,Y,0,2023-05-31 00:00:00,TWUL (EX S24)
512042,1183223,House/ Flat,,,,,,DEBRIS,RG4 7XX,ST. PETERS AVENUE,READING,,2023-04-01 00:00:00,F,B,A,Y,10,2023-05-31 00:00:00,TWUL (EX S24)
513771,1184179,House/ Flat,Less than 30 mm,,,,,,RG4 7XX,WOODCOTE ROAD,READING,,2023-08-20 00:00:00,F,K,A,I,0,2023-09-14 00:00:00,TWUL (LOCAL)
513228,1183852,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,RG4 7XX,UPPER WOODCOTE ROAD,READING,,2023-08-07 00:00:00,F,B,A,E,0,2023-08-08 00:00:00,TWUL (LOCAL)
513043,1173832,Commercial,Less than 30 mm,No,No,No,No,UK,IG11 8XX,FANSHAWE AVENUE,BARKING,,2023-07-27 00:00:00,F,B,A,E,0,2023-07-27 00:00:00,TWUL (EX S24)
515468,1184938,House/ Flat,Less than 30 mm,No,No,No,No,UK,IG11 8XX,LONGBRIDGE ROAD,BARKING,ESSEX,2023-10-25 00:00:00,F,B,A,E,0,2023-11-09 00:00:00,TWUL (LOCAL)
515629,1083269,House/ Flat,Less than 30 mm,No,No,No,No,UK,IG11 8XX,WESTROW DRIVE,BARKING,ESSEX,2023-11-14 00:00:00,F,B,A,E,0,2023-11-14 00:00:00,TWUL (EX S24)
516720,1065606,House/ Flat,Less than 30 mm,No,No,No,No,UK,IG11 9XX,MANOR ROAD,BARKING,ESSEX,2023-12-03 00:00:00,F,B,A,E,0,2023-12-14 00:00:00,TWUL (EX S24)
