Incident_Id,Incident_Date,posttown,county,Post Code Short,Sewer_Type,Sewer_Status,Fault,Cause,Year,Month,Month_ID,Impact
1340804,20230422,,,SP11,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTO
1340808,20230422,,,CT14,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1340814,20230422,,,CT14,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTO
1340823,20230422,,,BN3,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1340840,20230423,,,TN40,SURFACE WATER,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1340867,20230423,,,BN9,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1340870,20230423,,,TN11,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,4,2023_4,EXTO
1340884,20230423,,,TN32,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,4,2023_4,EXTO
1340911,20230424,,,TN2,SURFACE WATER,PUBLIC,BLOCKED,SILTATION,2023,4,2023_4,EXTO
1340928,20230424,,,ME10,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTO
1340935,20230424,,,PO36,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,4,2023_4,EXTO
1340943,20230424,,,RH16,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1340975,20230424,,KENT,TN12,RISING MAIN,PUBLIC,BURST,THIRD PARTY DAMAGE,2023,4,2023_4,EXTO
1341046,20230424,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341055,20230424,,,SO16,SURFACE WATER,PUBLIC,BLOCKED,SILTATION,2023,4,2023_4,EXTO
1341058,20230424,,,CT9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341137,20230425,,,BN1,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341141,20230425,,,TN2,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341145,20230425,,,CT3,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,4,2023_4,EXTO
1341155,20230425,,,RH8,FOUL,PUBLIC - FORMER S24,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341156,20230425,,,TN31,FOUL,PUBLIC - FORMER S24,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341162,20230425,,WEST SUSSEX,RH13,SURFACE WATER,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341184,20230425,,,RH19,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341198,20230425,,,TN12,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,4,2023_4,EXTO
1341201,20230425,,,ME15,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,4,2023_4,EXTO
1341227,20230426,,,ME1,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTO
1341238,20230426,,,PO40,COMBINED,PUBLIC,BLOCKED,SILTATION,2023,4,2023_4,EXTO
1341248,20230426,,,SO23,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341276,20230426,,,PO32,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341298,20230426,,,BN2,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTO
1341487,20230428,,,SO30,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,4,2023_4,EXTO
1341493,20230428,,,PO7,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341494,20230428,,,TN15,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341538,20230428,,HAMPSHIRE,SP10,FOUL,S105a Sewer,BLOCKED,DEFECTIVE CONNECTION,2023,4,2023_4,EXTO
1341566,20230429,,,BN7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341567,20230429,,,TN3,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,4,2023_4,EXTO
1341576,20230429,,,BN3,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,4,2023_4,EXTO
1341627,20230429,,,TN10,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,4,2023_4,EXTO
1341630,20230429,,,PO2,COMBINED,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341638,20230429,,,ME15,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,4,2023_4,EXTO
1341661,20230430,,,PO21,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,4,2023_4,EXTO
1341666,20230430,,,ME1,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,4,2023_4,EXTO
1341716,20230430,,,ME1,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,4,2023_4,EXTO
1341720,20230430,,,TN30,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,4,2023_4,EXTO
1341728,20230501,,WEST SUSSEX,GU28,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1341737,20230501,,,BN26,FOUL,S105a Lateral,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1341783,20230501,,,RH8,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1341832,20230502,,,ME4,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1341835,20230502,,KENT,ME19,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1341957,20230502,,,SP10,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1341962,20230502,,,SO50,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1341983,20230503,,,SO19,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342017,20230503,,,TN37,SURFACE WATER,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1342122,20230504,,,SP10,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1342144,20230504,,,PO36,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1342155,20230504,,,ME9,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1342161,20230504,,WEST SUSSEX,RH15,FOUL,PUBLIC - FORMER S24,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1342193,20230504,,,DA11,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342200,20230504,,,BN10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342214,20230504,,,RH13,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342271,20230505,,,ME7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342279,20230505,,,SO51,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342317,20230506,,,SO19,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342351,20230506,,HAMPSHIRE,PO1,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1342396,20230507,,,RH16,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1342408,20230507,,,ME10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342450,20230508,,,SP5,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,5,2023_5,EXTO
1342463,20230508,,,TN18,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342479,20230508,,,TN6,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1342510,20230508,,,ME14,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1342521,20230508,,,PO38,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342533,20230509,,HAMPSHIRE,PO10,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1342535,20230509,,KENT,ME10,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1342541,20230509,,,TN21,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1342544,20230509,,,PO22,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342552,20230509,,,SO15,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342560,20230509,,,ME9,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342572,20230509,,,BN1,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1342577,20230509,,,PO2,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1342593,20230509,,,ME4,FOUL,S105a Sewer,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1342639,20230509,,,DA12,FOUL,PUBLIC - FORMER S24,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1342642,20230509,,,SO53,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342660,20230509,,,ME17,,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1342697,20230509,,,TN3,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1342744,20230510,,WEST SUSSEX,RH12,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1342787,20230510,,,TN3,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,5,2023_5,EXTO
1342805,20230510,,,RH16,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1342843,20230510,,,PO21,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,5,2023_5,EXTO
1342860,20230510,,,BN2,,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,5,2023_5,EXTO
1342928,20230511,,,BN22,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1342935,20230511,,,CT13,COMBINED,PUBLIC,MISSING PART,THIRD PARTY DAMAGE,2023,5,2023_5,EXTO
1342936,20230511,,,RH20,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1342966,20230511,,,TN24,FOUL,S105a Sewer,COLLAPSE,UNKNOWN,2023,5,2023_5,EXTO
1343023,20230512,,,PO40,,S105a Sewer,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343059,20230512,,,BN13,FOUL,S105a Lateral,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343076,20230512,,,CT5,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1343112,20230512,,,SO18,SURFACE WATER,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1343128,20230512,,,CT18,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1343132,20230513,,,ME13,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343134,20230513,,,ME4,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1343137,20230513,,,RH20,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1343183,20230513,,,ME1,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1343224,20230514,,KENT,TN12,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1343228,20230514,,,PO20,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1343234,20230514,,HAMPSHIRE,SO31,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343237,20230514,,,CT13,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1343241,20230514,,HAMPSHIRE,PO9,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1343243,20230514,,,BN20,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1343293,20230515,,,SP10,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1343322,20230515,,,TN36,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343338,20230515,,,ME10,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343342,20230515,,,GU29,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1343370,20230515,,,TN33,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343393,20230515,,,TN3,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343421,20230516,,,RH12,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343460,20230516,,,CT13,FOUL,S105a Sewer,COLLAPSE,UNKNOWN,2023,5,2023_5,EXTO
1343495,20230516,,,SO40,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1343523,20230516,,,SO18,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343554,20230516,,,PO19,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1343571,20230517,,,ME12,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343592,20230517,,,TN5,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1343626,20230517,,,TN24,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343632,20230517,,,TN34,COMBINED,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343638,20230517,,,BN7,FOUL,PUBLIC,BLOCKED,POOR DESIGN / INSTALLATION,2023,5,2023_5,EXTO
1343669,20230517,,,PO9,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1343689,20230518,,,SO22,FOUL,PUBLIC,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343695,20230518,,,CT1,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343695,20230518,,KENT,CT1,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343779,20230518,,,BN6,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1343783,20230518,,,BN1,COMBINED,PUBLIC - FORMER S24,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1343784,20230518,,,ME7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343831,20230519,,,BN18,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,5,2023_5,EXTO
1343871,20230519,,,BN17,,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,5,2023_5,EXTO
1343886,20230519,,,PO30,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343889,20230519,,,SO31,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343895,20230520,,,BN15,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343921,20230520,,,BN23,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1343945,20230520,,,TN23,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1343957,20230520,,,TN12,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1344014,20230521,,,ME13,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344018,20230521,,,PO8,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1344045,20230521,,,RH16,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1344052,20230521,,,SO32,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344070,20230522,,,BN8,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1344073,20230522,,,TN27,FOUL,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,5,2023_5,EXTO
1344115,20230522,,KENT,TN3,RISING MAIN,PUBLIC,BURST,THIRD PARTY DAMAGE,2023,5,2023_5,EXTO
1344161,20230522,,,PO10,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1344162,20230522,,,TN24,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1344169,20230522,,,TN23,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344184,20230522,,,ME13,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1344190,20230523,,,BN3,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1344234,20230523,,,BN23,FOUL,PUBLIC - FORMER S24,BLOCKED,UNKNOWN,2023,5,2023_5,EXTO
1344302,20230524,,,RH7,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344318,20230524,,,SP10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344361,20230524,,,ME7,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344399,20230524,,,SO24,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344405,20230524,,,SO45,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344496,20230525,,,SO42,FOUL,PUBLIC,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1344510,20230525,,,PO19,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,5,2023_5,EXTO
1344607,20230526,,HAMPSHIRE,SO50,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1344622,20230526,,,PO5,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,5,2023_5,EXTO
1344697,20230527,,,PO7,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344698,20230527,,,ME12,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1344718,20230528,,,RH17,FOUL,S105a Sewer,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1344730,20230528,,,DA11,FOUL,PUBLIC,BLOCKED,SILTATION,2023,5,2023_5,EXTO
1344778,20230529,,,ME2,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344891,20230530,,,PO19,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344917,20230530,,,PO36,COMBINED,PUBLIC,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1344934,20230530,,,TN11,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,5,2023_5,EXTO
1344976,20230531,,,ME19,FOUL,S105a Sewer,BLOCKED,DEFECTIVE CONNECTION,2023,5,2023_5,EXTO
1344991,20230531,,,TN35,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,5,2023_5,EXTO
1345064,20230531,,,ME10,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,5,2023_5,EXTO
1345083,20230601,,,ME5,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345100,20230601,,,ME20,FOUL,PUBLIC,BLOCKED,SILTATION,2023,6,2023_6,EXTO
1345147,20230601,,,DA11,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,6,2023_6,EXTO
1345162,20230601,,,ME13,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345187,20230602,,,PO2,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1345275,20230602,,,TN37,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1345337,20230603,,,PO22,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1345427,20230605,,,PO30,COMBINED,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1345442,20230605,,,BN10,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345452,20230605,,,SO23,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1345457,20230605,,,TN25,SURFACE WATER,PUBLIC,BLOCKED,ROOTS,2023,6,2023_6,EXTO
1345516,20230605,,,BN2,COMBINED,PUBLIC - FORMER S24,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1345539,20230605,,,TN4,FOUL,PUBLIC - FORMER S24,COLLAPSE,UNKNOWN,2023,6,2023_6,EXTO
1345612,20230606,,,CT5,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345682,20230607,,,TN22,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,6,2023_6,EXTO
1345717,20230607,,,PO1,COMBINED,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345724,20230607,,,PO33,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345737,20230607,,,SO19,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345738,20230607,,,PO19,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345745,20230607,,,PO2,COMBINED,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1345854,20230608,,,RH16,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1345854,20230608,,,RH16,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1345877,20230609,,,ME19,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345943,20230609,,,ME4,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1345957,20230609,,,TN26,FOUL,S105a Sewer,BLOCKED,DEFECTIVE CONNECTION,2023,6,2023_6,EXTO
1346064,20230611,,,PO2,COMBINED,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1346161,20230612,,KENT,TN26,FOUL,PUBLIC,BLOCKED,UNKNOWN,2023,6,2023_6,EXTO
1346194,20230612,,,ME19,FOUL,PUBLIC,BLOCKED,SILTATION,2023,6,2023_6,EXTO
1346205,20230612,,,PO7,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346217,20230612,,,TN27,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346230,20230613,,,BN41,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346246,20230613,,HAMPSHIRE,SO15,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346285,20230613,,,ME9,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346329,20230614,,,TN30,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346353,20230614,,,PO6,FOUL,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1346377,20230614,,,PO7,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346396,20230614,,,TN7,RISING MAIN,PUBLIC,BURST,UNKNOWN,2023,6,2023_6,EXTO
1346408,20230615,,,CT13,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,6,2023_6,EXTO
1346430,20230615,,,ME8,FOUL,S105a Lateral,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346451,20230615,,,SO31,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346473,20230615,,,ME10,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1346479,20230615,,KENT,TN9,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346507,20230616,,,TN31,FOUL,PUBLIC,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1346515,20230616,,,ME17,FOUL,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346516,20230616,,,DA12,COMBINED,PUBLIC,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346543,20230616,,,BN23,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1346562,20230616,,,BN22,FOUL,PUBLIC - FORMER S24,BLOCKED,SILTATION,2023,6,2023_6,EXTO
1346576,20230616,,,TN11,FOUL,PUBLIC,WPS/WTW FAILURE,UNKNOWN,2023,6,2023_6,EXTO
1346579,20230616,,,PO21,FOUL,S105a Sewer,BLOCKED,UNKNOWN,2023,6,2023_6,EXTO
1346588,20230616,,,SP10,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346593,20230617,,,SP11,FOUL,PUBLIC,HYDRAULIC OVERLOAD,POOR DESIGN / INSTALLATION,2023,6,2023_6,EXTO
1346611,20230617,,,TN27,FOUL,PUBLIC,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1346651,20230618,,,DA11,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346658,20230618,,,ME17,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346661,20230618,,,TN34,FOUL,S105a Sewer,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
1346669,20230618,,,TN8,FOUL,S105a Sewer,BLOCKED,DUE TO - FAT,2023,6,2023_6,EXTO
1346686,20230618,,,ME3,FOUL,S105a Sewer,BLOCKED,DUE TO RAG,2023,6,2023_6,EXTO
1346694,20230619,,,BN22,FOUL,PUBLIC - FORMER S24,BLOCKED,UNKNOWN,2023,6,2023_6,EXTO
1346710,20230619,,,RH13,FOUL,PUBLIC,HYDRAULIC OVERLOAD,RAINFALL,2023,6,2023_6,EXTO
1346713,20230619,,,BN8,FOUL,S105a Sewer,BLOCKED,ROOTS,2023,6,2023_6,EXTO
1346721,20230619,,,TN31,,PUBLIC,NO SEWERAGE FAULT,NOT APPLICABLE,2023,6,2023_6,EXTO
1346745,20230619,,,PO19,COMBINED,PUBLIC - FORMER S24,BLOCKED,DUE TO - OTHER,2023,6,2023_6,EXTO
